source,Pubchem_CID,Melting_Point,reference,Substance_CASRN,SMILES,ConnectivitySMILES,InChI,InChIKey,IUPAC_Name
Pubchem,3494,193-194.5,"
            ",740028-90-4,C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C,C[N+]1(CCC(C1)OC(=O)C(C2CCCC2)(C3=CC=CC=C3)O)C,"InChI=1S/C19H28NO3/c1-20(2)13-12-17(14-20)23-18(21)19(22,16-10-6-7-11-16)15-8-4-3-5-9-15/h3-5,8-9,16-17,22H,6-7,10-14H2,1-2H3/q+1",ANGKOCUUWGHLCE-UHFFFAOYSA-N,"(1,1-dimethylpyrrolidin-1-ium-3-yl) 2-cyclopentyl-2-hydroxy-2-phenylacetate"
Pubchem,3495,220 °C,"
            ",1970133-70-0,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C,CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C,"InChI=1S/C42H62O16/c1-37(2)21-8-11-42(7)31(20(43)16-18-19-17-39(4,36(53)54)13-12-38(19,3)14-15-41(18,42)6)40(21,5)10-9-22(37)55-35-30(26(47)25(46)29(57-35)33(51)52)58-34-27(48)23(44)24(45)28(56-34)32(49)50/h16,19,21-31,34-35,44-48H,8-15,17H2,1-7H3,(H,49,50)(H,51,52)(H,53,54)",LPLVUJXQOOQHMX-UHFFFAOYSA-N,"6-[6-carboxy-2-[(11-carboxy-4,4,6a,6b,8a,11,14b-heptamethyl-14-oxo-2,3,4a,5,6,7,8,9,10,12,12a,14a-dodecahydro-1H-picen-3-yl)oxy]-4,5-dihydroxyoxan-3-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid"
Pubchem,3496,446 °F,"
            ",1071-83-6,C(C(=O)O)NCP(=O)(O)O,C(C(=O)O)NCP(=O)(O)O,"InChI=1S/C3H8NO5P/c5-3(6)1-4-2-10(7,8)9/h4H,1-2H2,(H,5,6)(H2,7,8,9)",XDDAORKBJWWYJS-UHFFFAOYSA-N,2-(phosphonomethylamino)acetic acid
Pubchem,3503,184 °C,"
            ",303-45-7,CC1=CC2=C(C(=C(C(=C2C(C)C)O)O)C=O)C(=C1C3=C(C4=C(C=C3C)C(=C(C(=C4C=O)O)O)C(C)C)O)O,CC1=CC2=C(C(=C(C(=C2C(C)C)O)O)C=O)C(=C1C3=C(C4=C(C=C3C)C(=C(C(=C4C=O)O)O)C(C)C)O)O,"InChI=1S/C30H30O8/c1-11(2)19-15-7-13(5)21(27(35)23(15)17(9-31)25(33)29(19)37)22-14(6)8-16-20(12(3)4)30(38)26(34)18(10-32)24(16)28(22)36/h7-12,33-38H,1-6H3",QBKSWRVVCFFDOT-UHFFFAOYSA-N,"7-(8-formyl-1,6,7-trihydroxy-3-methyl-5-propan-2-ylnaphthalen-2-yl)-2,3,8-trihydroxy-6-methyl-4-propan-2-ylnaphthalene-1-carbaldehyde"
Pubchem,3510,219 °C (HCl salt),"
            ",109889-09-0,CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C,CN1C2CCCC1CC(C2)NC(=O)C3=NN(C4=CC=CC=C43)C,"InChI=1S/C18H24N4O/c1-21-13-6-5-7-14(21)11-12(10-13)19-18(23)17-15-8-3-4-9-16(15)22(2)20-17/h3-4,8-9,12-14H,5-7,10-11H2,1-2H3,(H,19,23)",MFWNKCLOYSRHCJ-UHFFFAOYSA-N,1-methyl-N-(9-methyl-9-azabicyclo[3.3.1]nonan-3-yl)indazole-3-carboxamide
Pubchem,3515,31.5 °C,"
            ",489-84-9,CC1=C2C=CC(=C2C=C(C=C1)C(C)C)C,CC1=C2C=CC(=C2C=C(C=C1)C(C)C)C,"InChI=1S/C15H18/c1-10(2)13-7-5-11(3)14-8-6-12(4)15(14)9-13/h5-10H,1-4H3",FWKQNCXZGNBPFD-UHFFFAOYSA-N,"1,4-dimethyl-7-propan-2-ylazulene"
Pubchem,3516,78.5-79,"
            ",93-14-1,COC1=CC=CC=C1OCC(CO)O,COC1=CC=CC=C1OCC(CO)O,"InChI=1S/C10H14O4/c1-13-9-4-2-3-5-10(9)14-7-8(12)6-11/h2-5,8,11-12H,6-7H2,1H3",HSRJKNPTNIJEKV-UHFFFAOYSA-N,"3-(2-methoxyphenoxy)propane-1,2-diol"
Pubchem,3517,228 °C,"
            ",,C1=CC(=C(C(=C1)Cl)C=NN=C(N)N)Cl,C1=CC(=C(C(=C1)Cl)C=NN=C(N)N)Cl,"InChI=1S/C8H8Cl2N4/c9-6-2-1-3-7(10)5(6)4-13-14-8(11)12/h1-4H,(H4,11,12,14)",WDZVGELJXXEGPV-UHFFFAOYSA-N,"2-[(2,6-dichlorophenyl)methylideneamino]guanidine"
Pubchem,3518,276-281,"
            ",55-65-2,C1CCCN(CCC1)CCN=C(N)N,C1CCCN(CCC1)CCN=C(N)N,"InChI=1S/C10H22N4/c11-10(12)13-6-9-14-7-4-2-1-3-5-8-14/h1-9H2,(H4,11,12,13)",ACGDKVXYNVEAGU-UHFFFAOYSA-N,2-[2-(azocan-1-yl)ethyl]guanidine
Pubchem,3519,213-216,"
            ",29110-47-2,C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl,C1=CC(=C(C(=C1)Cl)CC(=O)N=C(N)N)Cl,"InChI=1S/C9H9Cl2N3O/c10-6-2-1-3-7(11)5(6)4-8(15)14-9(12)13/h1-3H,4H2,(H4,12,13,14,15)",INJOMKTZOLKMBF-UHFFFAOYSA-N,"N-(diaminomethylidene)-2-(2,6-dichlorophenyl)acetamide"
Pubchem,3520,50 °C,"
            ",113-00-8,C(=N)(N)N,C(=N)(N)N,"InChI=1S/CH5N3/c2-1(3)4/h(H5,2,3,4)",ZRALSGWEFCBTJO-UHFFFAOYSA-N,guanidine
Pubchem,3532,306 - 309 °C,"
            ",498-96-4,C1CNCC(=C1)C(=O)O,C1CNCC(=C1)C(=O)O,"InChI=1S/C6H9NO2/c8-6(9)5-2-1-3-7-4-5/h2,7H,1,3-4H2,(H,8,9)",QTDZOWFRBNTPQR-UHFFFAOYSA-N,"1,2,3,6-tetrahydropyridine-5-carboxylic acid"
Pubchem,3552,415 °F,"
            ",80-13-7,C1=CC(=CC=C1C(=O)O)S(=O)(=O)N(Cl)Cl,C1=CC(=CC=C1C(=O)O)S(=O)(=O)N(Cl)Cl,"InChI=1S/C7H5Cl2NO4S/c8-10(9)15(13,14)6-3-1-5(2-4-6)7(11)12/h1-4H,(H,11,12)",XPDVQPODLRGWPL-UHFFFAOYSA-N,4-(dichlorosulfamoyl)benzoic acid
Pubchem,3559,,"
            ",52-86-8,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F,"InChI=1S/C21H23ClFNO2/c22-18-7-5-17(6-8-18)21(26)11-14-24(15-12-21)13-1-2-20(25)16-3-9-19(23)10-4-16/h3-10,26H,1-2,11-15H2",LNEPOXFFQSENCJ-UHFFFAOYSA-N,4-[4-(4-chlorophenyl)-4-hydroxypiperidin-1-yl]-1-(4-fluorophenyl)butan-1-one
Pubchem,3561,114-115,"
            ",777-11-7,C1=C(C(=CC(=C1Cl)Cl)Cl)OCC#CI,C1=C(C(=CC(=C1Cl)Cl)Cl)OCC#CI,"InChI=1S/C9H4Cl3IO/c10-6-4-8(12)9(5-7(6)11)14-3-1-2-13/h4-5H,3H2",CTETYYAZBPJBHE-UHFFFAOYSA-N,"1,2,4-trichloro-5-(3-iodoprop-2-ynoxy)benzene"
Pubchem,3562,-180 °F,"
            ",151-67-7,C(C(F)(F)F)(Cl)Br,C(C(F)(F)F)(Cl)Br,"InChI=1S/C2HBrClF3/c3-1(4)2(5,6)7/h1H",BCQZXOMGPXTTIC-UHFFFAOYSA-N,"2-bromo-2-chloro-1,1,1-trifluoroethane"
Pubchem,3564,-231 °C,"
            ",304-21-2,CC1=NCCC2=C1NC3=C2C=CC(=C3)OC,CC1=NCCC2=C1NC3=C2C=CC(=C3)OC,"InChI=1S/C13H14N2O/c1-8-13-11(5-6-14-8)10-4-3-9(16-2)7-12(10)15-13/h3-4,7,15H,5-6H2,1-2H3",RERZNCLIYCABFS-UHFFFAOYSA-N,"7-methoxy-1-methyl-4,9-dihydro-3H-pyrido[3,4-b]indole"
Pubchem,3565,105 °C,"
            ",525-57-5,CC1=NCCC2=C1NC3=C2C=CC(=C3)O,CC1=NCCC2=C1NC3=C2C=CC(=C3)O,"InChI=1S/C12H12N2O/c1-7-12-10(4-5-13-7)9-3-2-8(15)6-11(9)14-12/h2-3,6,14-15H,4-5H2,1H3",RHVPEFQDYMMNSY-UHFFFAOYSA-N,"1-methyl-4,9-dihydro-3H-pyrido[3,4-b]indol-7-ol"
Pubchem,3589,205 °F,"
            ",76-44-8,C1=CC(C2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl,C1=CC(C2C1C3(C(=C(C2(C3(Cl)Cl)Cl)Cl)Cl)Cl)Cl,"InChI=1S/C10H5Cl7/c11-4-2-1-3-5(4)9(15)7(13)6(12)8(3,14)10(9,16)17/h1-5H",FRCCEHPWNOQAEU-UHFFFAOYSA-N,"1,5,7,8,9,10,10-heptachlorotricyclo[5.2.1.02,6]deca-3,8-diene"
Pubchem,3598,333 °F,"
            ",70-30-4,C1=C(C(=C(C(=C1Cl)Cl)CC2=C(C(=CC(=C2Cl)Cl)Cl)O)O)Cl,C1=C(C(=C(C(=C1Cl)Cl)CC2=C(C(=CC(=C2Cl)Cl)Cl)O)O)Cl,"InChI=1S/C13H6Cl6O2/c14-6-2-8(16)12(20)4(10(6)18)1-5-11(19)7(15)3-9(17)13(5)21/h2-3,20-21H,1H2",ACGUYXCXAPNIKK-UHFFFAOYSA-N,"3,4,6-trichloro-2-[(2,3,5-trichloro-6-hydroxyphenyl)methyl]phenol"
Pubchem,3601,153.5 °C,"
            ",4844-10-4,C[N+](C)(CCCCCC[N+](C)(C)C1C2=CC=CC=C2C3=CC=CC=C13)C4C5=CC=CC=C5C6=CC=CC=C46,C[N+](C)(CCCCCC[N+](C)(C)C1C2=CC=CC=C2C3=CC=CC=C13)C4C5=CC=CC=C5C6=CC=CC=C46,"InChI=1S/C36H42N2/c1-37(2,35-31-21-11-7-17-27(31)28-18-8-12-22-32(28)35)25-15-5-6-16-26-38(3,4)36-33-23-13-9-19-29(33)30-20-10-14-24-34(30)36/h7-14,17-24,35-36H,5-6,15-16,25-26H2,1-4H3/q+2",HDZAQYPYABGTCL-UHFFFAOYSA-N,9H-fluoren-9-yl-[6-[9H-fluoren-9-yl(dimethyl)azaniumyl]hexyl]-dimethylazanium
Pubchem,3604,290-291,"
            ",60-26-4,C[N+](C)(C)CCCCCC[N+](C)(C)C,C[N+](C)(C)CCCCCC[N+](C)(C)C,"InChI=1S/C12H30N2/c1-13(2,3)11-9-7-8-10-12-14(4,5)6/h7-12H2,1-6H3/q+2",VZJFGSRCJCXDSG-UHFFFAOYSA-N,trimethyl-[6-(trimethylazaniumyl)hexyl]azanium
Pubchem,3607,70 °C,"
            ",141-94-6,CCCCC(CC)CN1CC(CN(C1)CC(CC)CCCC)(C)N,CCCCC(CC)CN1CC(CN(C1)CC(CC)CCCC)(C)N,"InChI=1S/C21H45N3/c1-6-10-12-19(8-3)14-23-16-21(5,22)17-24(18-23)15-20(9-4)13-11-7-2/h19-20H,6-18,22H2,1-5H3",DTOUUUZOYKYHEP-UHFFFAOYSA-N,"1,3-bis(2-ethylhexyl)-5-methyl-1,3-diazinan-5-amine"
Pubchem,3608,146.5 °C,"
            ",56-29-1,CC1(C(=O)NC(=O)N(C1=O)C)C2=CCCCC2,CC1(C(=O)NC(=O)N(C1=O)C)C2=CCCCC2,"InChI=1S/C12H16N2O3/c1-12(8-6-4-3-5-7-8)9(15)13-11(17)14(2)10(12)16/h6H,3-5,7H2,1-2H3,(H,13,15,17)",UYXAWHWODHRRMR-UHFFFAOYSA-N,"5-(cyclohexen-1-yl)-1,5-dimethyl-1,3-diazinane-2,4,6-trione"
Pubchem,3609,222-228,"
            ",3215-70-1,C1=CC(=C(C=C1C(CNCCCCCCNCC(C2=CC(=C(C=C2)O)O)O)O)O)O,C1=CC(=C(C=C1C(CNCCCCCCNCC(C2=CC(=C(C=C2)O)O)O)O)O)O,"InChI=1S/C22H32N2O6/c25-17-7-5-15(11-19(17)27)21(29)13-23-9-3-1-2-4-10-24-14-22(30)16-6-8-18(26)20(28)12-16/h5-8,11-12,21-30H,1-4,9-10,13-14H2",OXLZNBCNGJWPRV-UHFFFAOYSA-N,"4-[2-[6-[[2-(3,4-dihydroxyphenyl)-2-hydroxyethyl]amino]hexylamino]-1-hydroxyethyl]benzene-1,2-diol"
Pubchem,3610,156 °F,"
            ",136-77-6,CCCCCCC1=C(C=C(C=C1)O)O,CCCCCCC1=C(C=C(C=C1)O)O,"InChI=1S/C12H18O2/c1-2-3-4-5-6-10-7-8-11(13)9-12(10)14/h7-9,13-14H,2-6H2,1H3",WFJIVOKAWHGMBH-UHFFFAOYSA-N,"4-hexylbenzene-1,3-diol"
Pubchem,3611,52.5 °C,"
            ",499-44-5,CC(C)C1=CC(=O)C(=CC=C1)O,CC(C)C1=CC(=O)C(=CC=C1)O,"InChI=1S/C10H12O2/c1-7(2)8-4-3-5-9(11)10(12)6-8/h3-7H,1-2H3,(H,11,12)",FUWUEFKEXZQKKA-UHFFFAOYSA-N,"2-hydroxy-6-propan-2-ylcyclohepta-2,4,6-trien-1-one"
Pubchem,3634,217.0 °F,"
            ",3105-97-3,CCN(CC)CCNC1=C2C(=C(C=C1)CO)SC3=CC=CC=C3C2=O,CCN(CC)CCNC1=C2C(=C(C=C1)CO)SC3=CC=CC=C3C2=O,"InChI=1S/C20H24N2O2S/c1-3-22(4-2)12-11-21-16-10-9-14(13-23)20-18(16)19(24)15-7-5-6-8-17(15)25-20/h5-10,21,23H,3-4,11-13H2,1-2H3",MFZWMTSUNYWVBU-UHFFFAOYSA-N,1-[2-(diethylamino)ethylamino]-4-(hydroxymethyl)thioxanthen-9-one
Pubchem,3637,-173 °C,"
            ",86-54-4,C1=CC=C2C(=C1)C=NN=C2NN,C1=CC=C2C(=C1)C=NN=C2NN,"InChI=1S/C8H8N4/c9-11-8-7-4-2-1-3-6(7)5-10-12-8/h1-5H,9H2,(H,11,12)",RPTUSVTUFVMDQK-UHFFFAOYSA-N,phthalazin-1-ylhydrazine
Pubchem,3639,527 °F,"
            ",58-93-5,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,"InChI=1S/C7H8ClN3O4S2/c8-4-1-5-7(2-6(4)16(9,12)13)17(14,15)11-3-10-5/h1-2,10-11H,3H2,(H2,9,12,13)",JZUFKLXOESDKRF-UHFFFAOYSA-N,"6-chloro-1,1-dioxo-3,4-dihydro-2H-1lambda6,2,4-benzothiadiazine-7-sulfonamide"
Pubchem,3646,56.5 °C,"
            ",550-10-7,CN1CCC2=CC3=C(C(=C2C1)OC)OCO3,CN1CCC2=CC3=C(C(=C2C1)OC)OCO3,"InChI=1S/C12H15NO3/c1-13-4-3-8-5-10-12(16-7-15-10)11(14-2)9(8)6-13/h5H,3-4,6-7H2,1-2H3",XXANNZJIZQTCBP-UHFFFAOYSA-N,"4-methoxy-6-methyl-7,8-dihydro-5H-[1,3]dioxolo[4,5-g]isoquinoline"
Pubchem,3647,272-273,"
            ",135-09-1,C1NC2=C(C=C(C(=C2)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N1,C1NC2=C(C=C(C(=C2)C(F)(F)F)S(=O)(=O)N)S(=O)(=O)N1,"InChI=1S/C8H8F3N3O4S2/c9-8(10,11)4-1-5-7(2-6(4)19(12,15)16)20(17,18)14-3-13-5/h1-2,13-14H,3H2,(H2,12,15,16)",DMDGGSIALPNSEE-UHFFFAOYSA-N,"1,1-dioxo-6-(trifluoromethyl)-3,4-dihydro-2H-1lambda6,2,4-benzothiadiazine-7-sulfonamide"
Pubchem,3652,89-91,"
            ",118-42-3,CCN(CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO,CCN(CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl)CCO,"InChI=1S/C18H26ClN3O/c1-3-22(11-12-23)10-4-5-14(2)21-17-8-9-20-18-13-15(19)6-7-16(17)18/h6-9,13-14,23H,3-5,10-12H2,1-2H3,(H,20,21)",XXSMGPRMXLTPCZ-UHFFFAOYSA-N,2-[4-[(7-chloroquinolin-4-yl)amino]pentyl-ethylamino]ethanol
Pubchem,3657,295 °F,"
            ",127-07-1,C(=O)(N)NO,C(=O)(N)NO,"InChI=1S/CH4N2O2/c2-1(4)3-5/h5H,(H3,2,3,4)",VSNHCAURESNICA-UHFFFAOYSA-N,hydroxyurea
Pubchem,3658,200C,"
            ",68-88-2,C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,C1CN(CCN1CCOCCO)C(C2=CC=CC=C2)C3=CC=C(C=C3)Cl,"InChI=1S/C21H27ClN2O2/c22-20-8-6-19(7-9-20)21(18-4-2-1-3-5-18)24-12-10-23(11-13-24)14-16-26-17-15-25/h1-9,21,25H,10-17H2",ZQDWXGKKHFNSQK-UHFFFAOYSA-N,2-[2-[4-[(4-chlorophenyl)-phenylmethyl]piperazin-1-yl]ethoxy]ethanol
Pubchem,3659,180 °C,"
            ",,CNC1CC(C(C(C1O)OC2C3C(C(C(O2)CO)O)OC4(O3)C(C(C(C(O4)C(CO)N)O)O)O)O)N,CNC1CC(C(C(C1O)OC2C3C(C(C(O2)CO)O)OC4(O3)C(C(C(C(O4)C(CO)N)O)O)O)O)N,"InChI=1S/C20H37N3O13/c1-23-7-2-5(21)9(26)15(10(7)27)33-19-17-16(11(28)8(4-25)32-19)35-20(36-17)18(31)13(30)12(29)14(34-20)6(22)3-24/h5-19,23-31H,2-4,21-22H2,1H3",GRRNUXAQVGOGFE-UHFFFAOYSA-N,"4-[3-amino-2,6-dihydroxy-5-(methylamino)cyclohexyl]oxy-6'-(1-amino-2-hydroxyethyl)-6-(hydroxymethyl)spiro[4,6,7,7a-tetrahydro-3aH-[1,3]dioxolo[4,5-c]pyran-2,2'-oxane]-3',4',5',7-tetrol"
Pubchem,3661,108.5 °C,"
            ",83454-31-3,CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,CN1C2CCC1CC(C2)OC(=O)C(CO)C3=CC=CC=C3,"InChI=1S/C17H23NO3/c1-18-13-7-8-14(18)10-15(9-13)21-17(20)16(11-19)12-5-3-2-4-6-12/h2-6,13-16,19H,7-11H2,1H3",RKUNBYITZUJHSG-UHFFFAOYSA-N,(8-methyl-8-azabicyclo[3.2.1]octan-3-yl) 3-hydroxy-2-phenylpropanoate
Pubchem,3662,80 °C,"
            ",,CC(C)C(=O)C12C(=O)C(=C(C(C1=O)(CC(C2(C)CCC=C(C)C)CC=C(C)C)CC=C(C)C)O)CC=C(C)C,CC(C)C(=O)C12C(=O)C(=C(C(C1=O)(CC(C2(C)CCC=C(C)C)CC=C(C)C)CC=C(C)C)O)CC=C(C)C,"InChI=1S/C35H52O4/c1-22(2)13-12-19-33(11)27(16-14-23(3)4)21-34(20-18-25(7)8)30(37)28(17-15-24(5)6)31(38)35(33,32(34)39)29(36)26(9)10/h13-15,18,26-27,37H,12,16-17,19-21H2,1-11H3",KGSZHKRKHXOAMG-UHFFFAOYSA-N,"4-hydroxy-8-methyl-3,5,7-tris(3-methylbut-2-enyl)-8-(4-methylpent-3-enyl)-1-(2-methylpropanoyl)bicyclo[3.3.1]non-3-ene-2,9-dione"
Pubchem,3672,75-77.5 ºC,"
            ",58560-75-1,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O,"InChI=1S/C13H18O2/c1-9(2)8-11-4-6-12(7-5-11)10(3)13(14)15/h4-7,9-10H,8H2,1-3H3,(H,14,15)",HEFNNWSXXWATRW-UHFFFAOYSA-N,2-[4-(2-methylpropyl)phenyl]propanoic acid
Pubchem,3675,157-161ºC,"
            ",51-71-8,C1=CC=C(C=C1)CCNN,C1=CC=C(C=C1)CCNN,"InChI=1S/C8H12N2/c9-10-7-6-8-4-2-1-3-5-8/h1-5,10H,6-7,9H2",RMUCZJUITONUFY-UHFFFAOYSA-N,2-phenylethylhydrazine
Pubchem,3676,68.5 °C,"
            ",137-58-6,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,"InChI=1S/C14H22N2O/c1-5-16(6-2)10-13(17)15-14-11(3)8-7-9-12(14)4/h7-9H,5-6,10H2,1-4H3,(H,15,17)",NNJVILVZKWQKPM-UHFFFAOYSA-N,"2-(diethylamino)-N-(2,6-dimethylphenyl)acetamide"
Pubchem,3677,25 °C,"
            ",100-92-5,CC(C)(CC1=CC=CC=C1)NC,CC(C)(CC1=CC=CC=C1)NC,"InChI=1S/C11H17N/c1-11(2,12-3)9-10-7-5-4-6-8-10/h4-8,12H,9H2,1-3H3",RXQCGGRTAILOIN-UHFFFAOYSA-N,"N,2-dimethyl-1-phenylpropan-2-amine"
Pubchem,3678,25 °C,"
            ",150-59-4,CCN(CCCC1=CC=CC=C1)CCCC2=CC=CC=C2,CCN(CCCC1=CC=CC=C1)CCCC2=CC=CC=C2,"InChI=1S/C20H27N/c1-2-21(17-9-15-19-11-5-3-6-12-19)18-10-16-20-13-7-4-8-14-20/h3-8,11-14H,2,9-10,15-18H2,1H3",ZPFXAOWNKLFJDN-UHFFFAOYSA-N,N-ethyl-3-phenyl-N-(3-phenylpropyl)propan-1-amine
Pubchem,3690,-41 °C,"
            ",3778-73-2,C1CN(P(=O)(OC1)NCCCl)CCCl,C1CN(P(=O)(OC1)NCCCl)CCCl,"InChI=1S/C7H15Cl2N2O2P/c8-2-4-10-14(12)11(6-3-9)5-1-7-13-14/h1-7H2,(H,10,12)",HOMGKSMUEGBAAB-UHFFFAOYSA-N,"N,3-bis(2-chloroethyl)-2-oxo-1,3,2lambda5-oxazaphosphinan-2-amine"
Pubchem,3696,174-175,"
            ",50-49-7,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31,"InChI=1S/C19H24N2/c1-20(2)14-7-15-21-18-10-5-3-8-16(18)12-13-17-9-4-6-11-19(17)21/h3-6,8-11H,7,12-15H2,1-2H3",BCGWQEUPMDMJNV-UHFFFAOYSA-N,"3-(5,6-dihydrobenzo[b][1]benzazepin-11-yl)-N,N-dimethylpropan-1-amine"
Pubchem,3698,294-297,"
            ",60719-84-8,C1=CN=CC=C1C2=CNC(=O)C(=C2)N,C1=CN=CC=C1C2=CNC(=O)C(=C2)N,"InChI=1S/C10H9N3O/c11-9-5-8(6-13-10(9)14)7-1-3-12-4-2-7/h1-6H,11H2,(H,13,14)",RNLQIBCLLYYYFJ-UHFFFAOYSA-N,3-amino-5-pyridin-4-yl-1H-pyridin-2-one
Pubchem,3702,160-162,"
            ",26807-65-8,CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N,CC1CC2=CC=CC=C2N1NC(=O)C3=CC(=C(C=C3)Cl)S(=O)(=O)N,"InChI=1S/C16H16ClN3O3S/c1-10-8-11-4-2-3-5-14(11)20(10)19-16(21)12-6-7-13(17)15(9-12)24(18,22)23/h2-7,9-10H,8H2,1H3,(H,19,21)(H2,18,22,23)",NDDAHWYSQHTHNT-UHFFFAOYSA-N,"4-chloro-N-(2-methyl-2,3-dihydroindol-1-yl)-3-sulfamoylbenzamide"
Pubchem,3712,90 °C,"
            ",700-06-1,C1=CC=C2C(=C1)C(=CN2)CO,C1=CC=C2C(=C1)C(=CN2)CO,"InChI=1S/C9H9NO/c11-6-7-5-10-9-4-2-1-3-8(7)9/h1-5,10-11H,6H2",IVYPNXXAYMYVSP-UHFFFAOYSA-N,1H-indol-3-ylmethanol
Pubchem,3715,323.6 °F,"
            ",53-86-1,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,CC1=C(C2=C(N1C(=O)C3=CC=C(C=C3)Cl)C=CC(=C2)OC)CC(=O)O,"InChI=1S/C19H16ClNO4/c1-11-15(10-18(22)23)16-9-14(25-2)7-8-17(16)21(11)19(24)12-3-5-13(20)6-4-12/h3-9H,10H2,1-2H3,(H,22,23)",CGIGDMFJXJATDK-UHFFFAOYSA-N,2-[1-(4-chlorobenzoyl)-5-methoxy-2-methylindol-3-yl]acetic acid
Pubchem,3718,208-210,"
            ",31842-01-0,CC(C1=CC=C(C=C1)N2CC3=CC=CC=C3C2=O)C(=O)O,CC(C1=CC=C(C=C1)N2CC3=CC=CC=C3C2=O)C(=O)O,"InChI=1S/C17H15NO3/c1-11(17(20)21)12-6-8-14(9-7-12)18-10-13-4-2-3-5-15(13)16(18)19/h2-9,11H,10H2,1H3,(H,20,21)",RJMIEHBSYVWVIN-UHFFFAOYSA-N,2-[4-(3-oxo-1H-isoindol-2-yl)phenyl]propanoic acid
Pubchem,3724,-250 °C,"
            ",92339-11-2,CC(=O)N(CC(CN(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)C)O)C2=C(C(=C(C(=C2I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I,CC(=O)N(CC(CN(C1=C(C(=C(C(=C1I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I)C(=O)C)O)C2=C(C(=C(C(=C2I)C(=O)NCC(CO)O)I)C(=O)NCC(CO)O)I,"InChI=1S/C35H44I6N6O15/c1-13(52)46(30-26(38)20(32(59)42-3-15(54)9-48)24(36)21(27(30)39)33(60)43-4-16(55)10-49)7-19(58)8-47(14(2)53)31-28(40)22(34(61)44-5-17(56)11-50)25(37)23(29(31)41)35(62)45-6-18(57)12-51/h15-19,48-51,54-58H,3-12H2,1-2H3,(H,42,59)(H,43,60)(H,44,61)(H,45,62)",NBQNWMBBSKPBAY-UHFFFAOYSA-N,"5-[acetyl-[3-[N-acetyl-3,5-bis(2,3-dihydroxypropylcarbamoyl)-2,4,6-triiodoanilino]-2-hydroxypropyl]amino]-1-N,3-N-bis(2,3-dihydroxypropyl)-2,4,6-triiodobenzene-1,3-dicarboxamide"
Pubchem,3728,-215 °C,"
            ",83-73-8,C1=CC2=C(C(=C(C=C2I)I)O)N=C1,C1=CC2=C(C(=C(C=C2I)I)O)N=C1,"InChI=1S/C9H5I2NO/c10-6-4-7(11)9(13)8-5(6)2-1-3-12-8/h1-4,13H",UXZFQZANDVDGMM-UHFFFAOYSA-N,"5,7-diiodoquinolin-8-ol"
